fecha,produccion_kg,consumo_kwh,fallas_maquina,mantenimiento,ventas_usd,costos_usd,tiempo_inactividad_horas,period,is_synthetic
2021-04-29,529.3427693045013,1718.403352180492,0,0,801.8385098965454,592.6438532259651,0.7582748749253442,pre,True
2021-04-30,538.0771587883054,1746.7577664439364,0,0,815.0691994509742,602.42273855212,0.7707867452623712,pre,True
2021-05-01,580.7583042421629,1911.545687046957,0,1,906.9202297818471,676.0015191228167,0.9053226016612684,pre,True
2021-05-02,249.80383860404834,822.2206153633084,0,0,390.09714205085885,290.77117476504236,0.3894099480249325,pre,True
2021-05-03,422.3973481725377,1390.3061277322788,0,0,659.6215624738529,491.6696790254086,0.658459574988579,pre,True
2021-05-04,367.75862926498036,1210.464691612303,0,0,574.296980552825,428.0703181301196,0.573285300610571,pre,True
2021-05-05,474.07673742645835,1560.407033592698,0,0,740.3248141274149,551.8243860486292,0.7390206600214947,pre,True
2021-05-06,517.1956915995073,1702.3315661863776,0,0,807.6599715258159,602.014763544831,0.8062371999964104,pre,True
2021-05-07,451.52848114019565,1932.0473055952293,1,0,705.113144104027,525.5782602649015,0.7038710187767739,pre,True
2021-05-08,675.725397568844,2224.1265599057415,0,0,1055.2221610197246,786.5430281922172,1.0533632846350747,pre,True
2021-05-09,354.7850645171576,1167.7626560870665,0,0,554.037281748279,412.9691143868332,0.5530612912343361,pre,True
2021-05-10,445.9599190543656,1908.2199595398936,1,0,696.4172002500247,519.0964649950724,0.6951903936729549,pre,True
2021-05-11,413.16054912155136,1359.9035260663886,0,0,645.1972488539201,480.91806317301547,0.6440606711988633,pre,True
2021-05-12,425.44451856659845,1400.3357827228604,0,0,664.3800660609384,495.21657934584243,0.6632096960091576,pre,True
2021-05-13,524.2841065038401,1725.6628364228975,0,0,818.7293386392408,610.2656644936425,0.8172870673439281,pre,True
2021-05-14,435.8065944255559,1434.4421937244051,0,0,680.5616275648855,507.2780151802584,0.679362752119968,pre,True
2021-05-15,623.635381204882,2052.674089245559,0,0,973.8776683709448,725.9103520239094,0.9721620882152708,pre,True
2021-05-16,245.92824695465794,1052.303512944905,1,0,384.04496433160557,286.25999373956165,0.38336843180489105,pre,True
2021-05-17,573.4144665020963,1887.3737014621524,0,0,895.4519908224526,667.4533064976789,0.893874565119301,pre,True
2021-05-18,423.3965119408226,1393.5948403997813,0,0,661.1818704844376,492.8327036783138,0.66001713436497,pre,True
2021-05-19,558.1446578224708,1837.1136591857714,0,0,871.6064456183734,649.6792793529246,0.8700710261604433,pre,True
2021-05-20,405.1203184837263,1333.4393875662035,0,1,632.6415130783112,471.5592505902837,0.6315270535720077,pre,True
2021-05-21,617.0118132614684,2030.8728465554236,0,0,963.5342127245291,718.2005320195211,0.9618368535711682,pre,True
2021-05-22,638.3056901206791,2100.960898974835,0,0,996.7870264217897,742.9865626275972,0.9950310892055447,pre,True
2021-05-23,228.8924676248448,753.3915676965745,0,0,357.4416548456259,266.43038024583404,0.35681198663391905,pre,True
2021-05-24,446.32368848554535,1469.0588417237373,0,0,696.985267643471,519.5198918945101,0.695757460360482,pre,True
2021-05-25,521.293308779888,1715.8187301082905,0,0,814.058867396342,606.7843818498774,0.8126248235900067,pre,True
2021-05-26,414.00012463751665,1771.4670474433512,1,0,646.5083416343359,481.8953274154122,0.6453694543619326,pre,True
2021-05-27,370.9067980875114,1220.826779404845,0,0,579.2132046878335,431.73478042181796,0.578192864339,pre,True
2021-05-28,563.4986124061215,2411.1568179635256,1,0,879.9672554178688,655.9112719140734,0.8784171075809613,pre,True
2021-05-29,531.415288386255,1749.1348726749932,0,0,829.8654912593145,618.5663461204755,0.8284036025489341,pre,True
2021-05-30,247.7098907257407,1059.9269967144307,1,0,386.8272039766645,288.3338235703021,0.3861457702644332,pre,True
2021-05-31,429.3175543679712,1837.0088683372148,1,0,670.4282525324479,499.72478536927844,0.669247228012426,pre,True
2021-06-01,365.75901289343244,1133.914679790772,0,1,544.9682193384168,417.0653973699383,0.6925583748850894,pre,True
2021-06-02,505.15756874581155,2035.895853283429,1,0,752.6672235550316,576.017909925814,0.9565071332184362,pre,True
2021-06-03,516.5706093987906,1601.456085831074,0,0,769.6722575326991,589.0319004696938,0.9781175286112834,pre,True
2021-06-04,828.1992953992134,2567.557615098771,0,1,1233.9881707919633,944.3739075756296,1.568181064262038,pre,True
2021-06-05,664.4766510470988,2059.9897813592465,0,0,990.0471199559994,757.6852756674209,1.258175064389585,pre,True
2021-06-06,283.3914226451077,878.5612464393454,0,0,422.24337208522184,323.1437972279049,0.5365967650964028,pre,True
2021-06-07,434.6147575893254,1751.592844483589,1,0,647.5608862457788,495.57979485701463,0.8229355384465632,pre,True
2021-06-08,503.71749924889707,1561.6092747719615,0,0,750.5215700460484,574.3758364954979,0.9537803864935502,pre,True
2021-06-09,489.4400554359339,1517.34678893098,0,1,729.2486748960337,558.0956422490874,0.9267462931805854,pre,True
2021-06-10,591.4446743578317,2383.6518236502443,1,0,881.232012499684,674.4088305084445,1.1198902776649957,pre,True
2021-06-11,535.748610157856,1660.9111254149618,0,0,798.2468122414406,610.9000711104295,1.014430741877509,pre,True
2021-06-12,584.4436266689883,1811.8738962782863,0,0,870.8006947248738,666.4257196802115,1.1066339147622146,pre,True
2021-06-13,248.8395009344021,771.4444568001363,0,0,370.7622093916593,283.7451482536169,0.4711732979894005,pre,True
2021-06-14,501.75877266353905,2022.1979592436855,1,0,747.6031354982593,572.1423520074494,0.9500715715280117,pre,True
2021-06-15,557.9422037589535,2248.6295153903698,1,0,831.3144954950438,636.2068430778111,1.0564539281160243,pre,True
2021-06-16,415.9949577967727,1289.6545887773887,0,0,619.8180315800436,474.34812611972967,0.7876792690712595,pre,True
2021-06-17,459.9387526083305,1425.8877703697094,0,0,685.2927588327796,524.4560813551767,0.8708860857132419,pre,True
2021-06-18,607.2709466272152,1882.64244138166,0,0,904.812608229047,692.4551131706257,1.149857050914591,pre,True
2021-06-19,601.307965505802,1864.1561933589605,0,0,895.9279735676123,685.6556823890356,1.1385662491316157,pre,True
2021-06-20,308.4259054528772,1243.024079626652,1,0,459.54388153783066,351.68996055434457,0.5839991259904844,pre,True
2021-06-21,317.89864955405295,985.5394746486515,0,0,473.65794107727487,362.4914818934556,0.6019356033680742,pre,True
2021-06-22,393.6623083727115,1220.4196058299087,0,0,586.5431599823182,448.8827924491049,0.7453927830332173,pre,True
2021-06-23,396.28623404080025,1228.5542183174825,0,0,590.4527180481678,451.8747859826982,0.7503611409750632,pre,True
2021-06-24,346.10977427352174,1072.9987232936994,0,0,515.6915365922056,394.6598865714457,0.6553528808668201,pre,True
2021-06-25,501.35664359410407,2020.5772908510887,1,0,747.0039771585084,571.6838147897029,0.9493101470791134,pre,True
2021-06-26,543.8633566761409,1686.0682093841963,0,0,810.3375025718547,620.1531034675321,1.029795874282176,pre,True
2021-06-27,259.435441558994,804.2936613224506,0,0,386.549792720691,295.8274210926221,0.4912365285884079,pre,True
2021-06-28,526.6015008996587,2122.3196054970213,1,0,784.6179373024487,600.4698626314171,0.9971108484519458,pre,True
2021-06-29,429.5508448039878,1331.6801267223545,0,0,640.0158321630936,489.80554808902343,0.8133471070325845,pre,True
2021-06-30,381.7924572898492,1183.6210638519165,0,0,568.8574943379712,435.3479129681218,0.7229174249797159,pre,True
2021-07-01,468.7686883013963,1969.7642354793743,1,0,713.0714524738595,531.7498048032388,0.8370261836549575,pre,True
2021-07-02,537.7386841626227,1738.1353033221455,0,0,817.985744646591,609.9862202288937,0.9601779509617856,pre,True
2021-07-03,498.05004337743947,1609.8495211731042,0,0,757.6130332482397,564.9652375627948,0.8893105223985637,pre,True
2021-07-04,202.60629182433527,654.8852795358252,0,0,308.1962733369089,229.82733023377452,0.36177068874781504,pre,True
2021-07-05,473.17926760649755,1529.4595945011936,0,0,719.7806424642063,536.7529646624333,0.8449016464484169,pre,True
2021-07-06,405.0332268504778,1701.9480702130736,1,0,616.1197165642347,459.45120630175415,0.7232211207462984,pre,True
2021-07-07,366.2330650288042,1183.7768758662164,0,0,557.0985224510888,415.438073620538,0.6539401466000279,pre,True
2021-07-08,462.89271119173435,1945.073402136713,1,0,704.1331602268401,525.0843645571913,0.8265341290060728,pre,True
2021-07-09,657.3253199994865,2124.6757544285456,0,0,999.895966555073,745.6398418343599,1.1737100146612012,pre,True
2021-07-10,424.5261146611269,1372.197777111269,0,0,645.771487620907,481.563048553683,0.7580273223970184,pre,True
2021-07-11,204.6478169057684,661.4841107547142,0,0,311.30175647050794,232.1431431083217,0.3654160046368515,pre,True
2021-07-12,371.73416789704703,1562.0255518399715,1,0,565.4665715771514,421.67827363686223,0.6637628315502183,pre,True
2021-07-13,531.5454956397002,1718.1170306390409,0,0,808.564923577063,602.9609498335802,0.9491194884762013,pre,True
2021-07-14,445.4121396737172,1871.6201074708565,1,0,677.542441107795,505.25520206292026,0.7953210884788737,pre,True
2021-07-15,526.9047164813093,2214.0516035554315,1,1,801.505563134122,597.6966617674314,0.940832984353648,pre,True
2021-07-16,467.7584776360515,1511.937949328503,0,0,711.5347619814714,530.6038679317858,0.835222366977344,pre,True
2021-07-17,505.30076083729926,1633.2860496628148,0,1,768.6425233989462,573.190120517189,0.9022572923421328,pre,True
2021-07-18,273.95350341502353,1151.1515736397419,1,0,416.72668730991137,310.7603506837474,0.48916717601869636,pre,True
2021-07-19,430.67472737764723,1392.0719672035843,0,0,655.1245018257497,488.53775418871095,0.7690061910060334,pre,True
2021-07-20,463.5539547736478,1498.3476501069595,0,0,705.1390164906247,525.8344490965063,0.827714835409141,pre,True
2021-07-21,415.07586636495574,1341.6516946505778,0,0,631.396162547026,470.84311820799365,0.7411531039107143,pre,True
2021-07-22,489.62691417634966,1582.6234006427273,0,0,744.800119067559,555.4104242395291,0.8742703120228063,pre,True
2021-07-23,568.3253703763712,1837.0007944715142,0,0,864.5129409143944,644.6823610540705,1.0147930689742857,pre,True
2021-07-24,671.6580169663882,2822.304418597938,1,0,1021.6982696933003,761.8981991108889,1.1993022586465234,pre,True
2021-07-25,289.1187725037145,934.5199818094097,0,0,439.79546456850875,327.9631397755716,0.5162460480214399,pre,True
2021-07-26,334.8327533805641,1082.2814993598495,0,0,509.333672976445,379.8189932373852,0.5978722314844943,pre,True
2021-07-27,304.759115518945,985.0743368362816,0,1,463.586904546021,345.70483104667727,0.5441732047445778,pre,True
2021-07-28,496.14775342181156,1603.700740312786,0,0,754.7193488031432,562.8073666600908,0.8859138226157047,pre,True
2021-07-29,561.2019968908909,1813.9758805151323,0,0,853.6771611266894,636.6019312920696,1.0020736824791985,pre,True
2021-07-30,476.22135336667253,1539.2925427550974,0,0,724.4081369315059,540.203767904069,0.850333548146922,pre,True
2021-07-31,452.19291339220655,1461.625302079614,0,0,687.8570723641194,512.9470022859406,0.8074287340820412,pre,True
2021-08-01,329.4657341778423,993.3385169968433,0,0,490.69462438817214,364.39061847593285,0.5077894361761849,pre,True
2021-08-02,498.1643392758023,1501.964467509161,0,0,741.9483666625312,550.9720522055198,0.7677963524649719,pre,True
2021-08-03,365.9128385230573,1434.194400999888,1,0,544.977653915783,404.7012836416184,0.5639635770527629,pre,True
2021-08-04,477.6009815481859,1439.9659858746488,0,0,711.3220281709365,528.2288839091067,0.7361030540633873,pre,True
2021-08-05,508.658495842762,1533.6043281683262,0,1,757.5779926925187,562.578637671411,0.7839704831665417,pre,True
2021-08-06,583.6309374846174,2287.539912973044,1,0,869.2392984811696,645.4985032128146,0.8995218438112872,pre,True
2021-08-07,709.4178791894068,2138.8934597510083,0,0,1056.581925376175,784.6194397144014,1.093391110264725,pre,True
2021-08-08,277.2730515321963,835.9776852044619,0,0,412.9606868346177,306.6652712357278,0.42734740490003054,pre,True
2021-08-09,469.43265758891965,1415.3385057869395,0,0,699.1564150546739,519.1946800127398,0.723513615504228,pre,True
2021-08-10,462.2281780800497,1393.6170147525731,0,0,688.4263178099966,511.2264925149249,0.7124097032965409,pre,True
2021-08-11,442.1465683890775,1333.0710024665968,0,0,658.5174778239166,489.0161397644452,0.681458899602386,pre,True
2021-08-12,353.64416675572807,1066.2364419363178,0,0,526.7051276403744,391.1320761963241,0.5450544727876135,pre,True
2021-08-13,553.0398966045622,2167.638409303423,1,0,823.6780829825672,611.6646711940688,0.8523733673869046,pre,True
2021-08-14,541.0794692940802,1631.3534970404448,0,0,805.8646451108431,598.4363835368449,0.8339393452401963,pre,True
2021-08-15,208.03804074732219,815.4045494525468,1,0,309.84450785967033,230.09103063057276,0.3206388660656824,pre,True
2021-08-16,540.6624848897239,1630.0962899112487,0,0,805.2436032711447,597.9751968663178,0.833296667554425,pre,True
2021-08-17,544.5022201267317,2134.1750089715933,1,0,810.9623692744599,602.2219617121025,0.8392146638399309,pre,True
2021-08-18,515.1230523083007,1553.0949527352325,0,1,767.2060746981009,569.7284668775605,0.7939339881451597,pre,True
2021-08-19,480.1578533247881,1447.6749490694378,0,0,715.1301426601698,531.0567958628785,0.7400438355867088,pre,True
2021-08-20,668.7971171033375,2016.4219448587276,0,0,996.0827974655747,739.6926898766881,1.030784314665162,pre,True
2021-08-21,589.2219467668832,1776.5029684922297,0,0,877.5663501745978,651.6821852134738,0.9081389932037185,pre,True
2021-08-22,259.85315587501674,783.4567353050041,0,0,387.0161096915306,287.3987864580438,0.400498970976907,pre,True
2021-08-23,356.55981615485325,1075.027118931718,0,0,531.0475928449018,394.3567978519993,0.5495482207282417,pre,True
2021-08-24,445.88961182862056,1747.6631520495957,1,0,664.0922344802302,493.1559630371779,0.6872278695454714,pre,True
2021-08-25,423.93519766822476,1661.6128839224548,1,0,631.3941056839813,468.8742799233124,0.653390603840419,pre,True
2021-08-26,380.10026792632584,1146.0015330402514,0,0,566.1079100240333,420.39264586397945,0.5858299686987797,pre,True
2021-08-27,541.9682477814894,1634.0331623683878,0,0,807.1883603892522,599.4193766348169,0.8353091760911442,pre,True
2021-08-28,581.1654713212027,1752.2127114450009,0,0,865.5673202828375,642.7716862879528,0.8957219412928783,pre,True
2021-08-29,330.07875246742213,995.1867658904126,0,0,491.60763217060236,365.068619525828,0.5087342513097168,pre,True
2021-08-30,480.41711583793244,1448.4566250181138,0,0,715.5162790874458,531.3435413957578,0.7404434242289077,pre,True
2021-08-31,420.8344535855393,1268.8150197743705,0,0,626.7759669971948,465.44484269565993,0.6486115785089908,pre,True
2021-09-01,443.2730218938449,1431.9075070277152,0,0,671.7822426795389,531.0760807608831,1.2035623571312228,post,True
2021-09-02,351.70763094636015,1136.1232742732348,0,0,533.0144841100563,421.3735124656853,0.9549466004367213,post,True
2021-09-03,533.4992966147363,1723.3659845863365,0,1,808.5205646321347,639.1742820809285,1.4485421833662857,post,True
2021-09-04,679.4771653631053,2194.919171440902,0,0,1029.7506761114737,814.0672951533014,1.8448971590179608,post,True
2021-09-05,293.9924599351772,949.6856104442537,0,0,445.54688490251704,352.22618044419465,0.7982400023954667,post,True
2021-09-06,487.53969360129946,1574.9024027202743,0,0,738.8685811815791,584.1110487322784,1.3237539706766488,post,True
2021-09-07,420.45319468317695,1358.1924820247818,0,0,637.1986927137725,503.7361259246866,1.1416026084651378,post,True
2021-09-08,368.24165147098904,1546.3931862025843,1,0,558.0718659942278,441.1825745690469,0.9998393047805557,post,True
2021-09-09,390.8217365074664,1262.4738045724491,0,0,592.2920856252165,468.2352993506864,1.061148112283924,post,True
2021-09-10,572.2358225729913,1848.496817224923,0,0,867.2259425743155,685.5836987882888,1.553718501767538,post,True
2021-09-11,619.4676159692461,2601.3909523308503,1,0,938.8059362268759,742.17111666683,1.6819609297606968,post,True
2021-09-12,304.22581143434155,1277.5652074927798,1,0,461.05557476337435,364.4865435585694,0.8260253086138906,post,True
2021-09-13,492.9920908501371,1592.5153143262,0,0,747.131713542206,590.6434511539118,1.3385581652942007,post,True
2021-09-14,409.7969876441682,1323.7696723748581,0,0,621.0491633953898,490.96914848519657,1.112669176858693,post,True
2021-09-15,346.8405976489361,1120.4012673580378,0,0,525.6384734298429,415.5424222777793,0.9417317694446231,post,True
2021-09-16,438.31611496127385,1840.6637349993034,1,0,664.2700281042206,525.1373148617107,1.1901035037898753,post,True
2021-09-17,561.4064354906405,2357.568957952065,1,0,850.8139581274736,672.6092379826983,1.5243148566112537,post,True
2021-09-18,567.7356657933133,2384.1479138492664,1,0,860.4059348938445,680.1921556369593,1.541499803507786,post,True
2021-09-19,229.97864194087867,742.9013894061118,0,0,348.5336580858665,275.53257200011035,0.6244314964209305,post,True
2021-09-20,434.16684934164886,1402.4917830974155,0,0,657.9817975425775,520.1661670262487,1.17883753527191,post,True
2021-09-21,387.5723427167515,1627.570448762705,1,1,587.3676148357484,464.3422690195175,1.0523254502746466,post,True
2021-09-22,380.4239432178614,1228.8857504104853,0,1,576.5341834971642,455.7779219871534,1.032916318372502,post,True
2021-09-23,481.7976865134566,2023.260151523828,1,0,730.1665438176254,577.2316708561235,1.30816343562495,post,True
2021-09-24,511.6094601883426,1652.6551144037874,0,0,775.3464198497965,612.9485296357234,1.3891075193436317,post,True
2021-09-25,607.0335603618149,1960.9041587647184,0,0,919.9620694698266,727.2741362646732,1.6482003340636178,post,True
2021-09-26,261.2952941855325,844.0637593886349,0,0,395.99418430567994,313.05239413046587,0.7094615838194385,post,True
2021-09-27,352.3347906210119,1479.5939495219523,1,1,533.9649473955405,422.1248992760134,0.956649446626405,post,True
2021-09-28,388.8952452291033,1633.12584268118,1,0,589.3724794963524,465.9272106847848,1.0559173577162917,post,True
2021-09-29,518.6154811387191,1675.2867059912405,0,0,785.9640758627781,621.3422959248562,1.408130069042506,post,True
2021-09-30,386.25371116367467,1247.7176848471331,0,0,585.3692228329838,462.7624443006935,1.0487451392206866,post,True
2021-10-01,501.86175135866927,1900.3521931817613,1,0,785.9010605628888,580.7876354212628,1.140923118196687,post,True
2021-10-02,703.0969220586957,2662.3502871783603,1,0,1101.0295469389662,813.6702941177107,1.5984073911550205,post,True
2021-10-03,320.4358498673435,933.3569046745328,0,1,501.79331971672417,370.8295741702221,0.7284728673243205,post,True
2021-10-04,385.4875275767406,1459.6889810618945,1,0,603.6623750189146,446.111681194205,0.8763601346348924,post,True
2021-10-05,539.5086157548302,1571.4661510397023,0,1,844.8549668442726,624.35507863541,1.2265087955289666,post,True
2021-10-06,407.5795767144917,1187.1868028757776,0,0,638.2578882262115,471.67806266397935,0.9265837859120818,post,True
2021-10-07,580.1365785969901,1689.8061858931335,0,1,908.4771875050852,671.3724462813801,1.3188716463068266,post,True
2021-10-08,519.7090778634392,1967.9329681142021,1,1,813.849460277229,601.4417429144809,1.181496896437747,post,True
2021-10-09,578.8426233133482,1686.037187827445,0,0,906.4508907670253,669.8749955840661,1.315929992568475,post,True
2021-10-10,256.95353463921805,748.4473283352263,0,1,402.3818408986949,297.3636372810404,0.58415335932369,post,True
2021-10-11,653.0983785806799,1902.327349865427,0,0,1022.7332666593999,755.8086703488357,1.4847416376366536,post,True
2021-10-12,460.62882119161134,1744.2193756037213,1,0,721.3314784804176,533.070159545918,1.0471849460183396,post,True
2021-10-13,364.60334726656964,1380.6088404698028,1,0,570.958349636793,421.9431254769812,0.8288824297570936,post,True
2021-10-14,515.7177309156594,1502.1687030726616,0,0,807.5991258159107,596.8226920510286,1.1724230429449525,post,True
2021-10-15,499.1911588464803,1454.03054949916,0,0,781.718989540384,577.6970490075167,1.1348518431330057,post,True
2021-10-16,527.3737137819354,1536.1199357250334,0,0,825.8520595605315,610.3117668990081,1.1989215363675654,post,True
2021-10-17,278.7636534516593,811.9752544202487,0,0,436.5358593296596,322.60375031822963,0.6337360754728371,post,True
2021-10-18,407.3051099611496,1186.3873435161538,0,0,637.8280811888017,471.3604315708671,0.9259598183289445,post,True
2021-10-19,422.7098921214912,1231.2579776861892,0,0,661.9515267488129,489.187865083907,0.9609807619452606,post,True
2021-10-20,406.26168878718994,1183.3480944508512,0,0,636.1941136568895,470.1529155273912,0.9235877241492952,post,True
2021-10-21,469.04437076428235,1366.219797918374,0,0,734.5099869371319,542.8091905118163,1.0663166990036923,post,True
2021-10-22,561.7230143843276,1636.1716524766277,0,0,879.6420758347955,650.063051034985,1.2770105938521403,post,True
2021-10-23,424.46388223816075,1236.3669528111702,0,0,664.6982247969817,491.21769853834917,0.9649682502680489,post,True
2021-10-24,268.82483563999415,783.0257338448816,0,0,420.97195664573763,311.1018925255357,0.6111413529657421,post,True
2021-10-25,349.8822990072001,1019.1277278649176,0,0,547.9056116899083,404.90695408847637,0.7954158740019802,post,True
2021-10-26,326.5407834740903,1236.480947907087,1,0,511.35347006334706,377.89460740749763,0.742351709192896,post,True
2021-10-27,401.8737705773554,1521.7372099614358,1,0,629.3227600113162,465.0749261516071,0.9136123129672252,post,True
2021-10-28,451.6046155451435,1315.4217490847132,0,0,707.19983212742,522.6267514862718,1.0266694856997507,post,True
2021-10-29,474.96354899450586,1383.4610206887521,0,0,743.7792497095978,549.6592553327786,1.0797732480738407,post,True
2021-10-30,642.9241390808122,2434.499729146597,1,0,1006.8007003864776,744.0343669966867,1.4616117118671703,post,True
2021-10-31,198.8891876459337,579.3190638041638,0,0,311.45474442367185,230.16773183255322,0.4521509589648565,post,True
2021-11-01,497.64354957839066,1386.8356026780793,0,0,724.5546826470628,565.149273799833,0.6892476346934054,post,True
2021-11-02,554.572486540351,2009.1310939866453,1,0,807.4415760647585,629.8006641564567,0.7680955071914698,post,True
2021-11-03,407.2325286567384,1134.8777047110548,0,0,592.9188388243434,462.47392944811344,0.564026314386412,post,True
2021-11-04,443.88455696421795,1237.0197656505393,0,0,646.2831369473593,504.0978331414538,0.6147902072150211,post,True
2021-11-05,530.8161706672213,1923.0656037979238,1,0,772.8530640205419,602.8217860513688,0.7351924693876919,post,True
2021-11-06,703.3536457614687,1960.1095564120767,0,0,1024.0626609650822,798.7641002547414,0.9741607966280099,post,True
2021-11-07,347.917910976169,969.5794231833557,0,0,506.5584629563409,395.1132389774173,0.4818742198325649,post,True
2021-11-08,450.94670653044426,1256.700600372858,0,0,656.5654234194702,512.1179686424565,0.6245714449875118,post,True
2021-11-09,330.5622869419221,921.2126808880301,0,0,481.28917397443945,375.4033114045441,0.4578362858045495,post,True
2021-11-10,372.5797658949876,1038.307207273947,0,0,542.4654137835569,423.1204931852439,0.5160314498104248,post,True
2021-11-11,467.0352573249586,1301.536256448839,0,0,679.989890239238,530.3889435314402,0.6468544537598719,post,True
2021-11-12,575.2214012055769,2083.9389460129705,1,0,837.5058014022402,653.2506197274549,0.7966947236468034,post,True
2021-11-13,633.5025490126444,1765.4481608419915,0,0,922.3614748846602,719.4376493539618,0.8774154389203574,post,True
2021-11-14,290.32808921012133,1051.8141553121238,1,0,422.70934028861785,329.7113142927354,0.40211100684951284,post,True
2021-11-15,459.10921883868707,1279.447931642317,0,0,668.4498063680932,521.3877319244157,0.6358767101846164,post,True
2021-11-16,563.0965032944221,2040.0122998198183,1,0,819.8522990799702,639.4809702359832,0.7799014642681926,post,True
2021-11-17,434.6962385880731,1211.4137127567067,0,1,632.9052098934909,493.6631124219362,0.6020641772826866,post,True
2021-11-18,464.9884501078003,1684.581864643703,1,0,677.0097978519775,528.0644853658208,0.6440195792110208,post,True
2021-11-19,671.9914896042684,1872.7093383797046,0,0,978.4002644146605,763.1476438733516,0.9307234970416914,post,True
2021-11-20,534.9514563850157,1490.8054691912857,0,0,778.8739209842258,607.5180264072346,0.740919934160793,post,True
2021-11-21,306.0284932917836,852.8417785994438,0,0,445.5686766679543,347.5414900734377,0.4238564235964685,post,True
2021-11-22,488.54571938597223,1361.4817227199146,0,0,711.3085037838397,554.8173160546648,0.6766469329536176,post,True
2021-11-23,470.56481508847844,1311.3724461719955,0,0,685.1288247384357,534.3972884774919,0.6517429715394771,post,True
2021-11-24,610.5080607531295,1701.367002730577,0,1,888.8821619153277,693.3239413549866,0.8455675496886307,post,True
2021-11-25,482.04098614347816,1343.3542986746174,0,0,701.8377994328799,547.4302108236784,0.6676377294675099,post,True
2021-11-26,851.8914145229426,2374.0553741269837,0,0,1240.3293763625843,967.4511297932826,1.179888984742211,post,True
2021-11-27,651.1288833794708,1814.5693200840494,0,1,948.0249103179274,739.4550093209592,0.9018283129160978,post,True
2021-11-28,238.3337471710716,664.1897120469996,0,0,347.00707502774327,270.66390039585275,0.3300976605533207,post,True
2021-11-29,486.16011193356803,1354.8334996055764,0,0,707.8351280070178,552.1080991454132,0.6733428123731948,post,True
2021-11-30,409.36750624662625,1140.827471235879,0,0,596.02730473616,464.89851836426897,0.5669833069068624,post,True
2021-12-01,464.1467396336113,1237.1625155222516,0,0,718.7841186419457,529.3351763007107,0.30740293421043485,post,True
2021-12-02,578.6010614118168,1542.2354257732065,0,0,896.0296786755031,659.8643676609024,0.383205673610175,post,True
2021-12-03,420.32710964921915,1120.3632384153202,0,0,650.9244281000914,479.36117113689113,0.2783813303016131,post,True
2021-12-04,572.2494482744657,1525.3054831157779,0,0,886.1934819277043,652.6206837722518,0.37899902009165076,post,True
2021-12-05,225.85932013114075,782.6233796850718,1,0,349.76889525429493,257.58078821182875,0.1495859214305657,post,True
2021-12-06,436.4494755442208,1163.3366884983163,0,0,675.8917489292961,497.7478895271828,0.28905912281707913,post,True
2021-12-07,393.4961789897498,1048.8465846633728,0,0,609.3736744275922,448.76189250756454,0.2606112888297537,post,True
2021-12-08,418.1603887528273,1114.587940119073,0,0,647.5690138811195,476.89013883234156,0.2769463178275587,post,True
2021-12-09,625.4210808273566,1667.0321076213952,0,0,968.5358141639543,713.2601606622517,0.414214426056627,post,True
2021-12-10,543.3181366446968,1448.1903571935377,0,0,841.3900489716214,619.6260300680301,0.359837902871334,post,True
2021-12-11,638.632917032305,1702.2476701111468,0,0,988.995848095706,728.3275715683867,0.42296458385998625,post,True
2021-12-12,248.4204608197389,662.1537026362629,0,0,384.7073925885906,283.31059381893346,0.16452809435692117,post,True
2021-12-13,433.6100958169487,1155.7684479701425,0,0,671.4946458571769,494.5097248689399,0.28717861050282684,post,True
2021-12-14,429.1005365639064,1143.748418111063,0,0,664.5110794623761,489.3668074714549,0.2841919435115316,post,True
2021-12-15,458.535332716121,1222.2055596613932,0,1,710.0942155765629,522.9356590439279,0.30368651695660065,post,True
2021-12-16,561.6590821900198,1497.0773327776387,0,0,869.7930932098757,640.5429229700875,0.3719850537514128,post,True
2021-12-17,713.5568450702566,1901.9540719215106,0,0,1105.0240886957865,813.7744082485659,0.4725864671023821,post,True
2021-12-18,628.7313061981266,1675.8553662957534,0,0,973.6620753707298,717.0353002476654,0.41640677796817066,post,True
2021-12-19,281.0113751600059,749.0233370113809,0,0,435.1781373756722,320.4788337633196,0.18611295500833383,post,True
2021-12-20,360.7405724052396,961.5379704274123,0,0,558.647884932626,411.40582963844855,0.23891735301999345,post,True
2021-12-21,423.0994378202786,1127.7527559990667,0,0,655.2176941964863,482.52286698840044,0.2802174345798649,post,True
2021-12-22,493.6526637655934,1315.8092455429062,0,0,764.4774045382646,562.9851456286158,0.3269446154940772,post,True
2021-12-23,536.9979172117119,1431.3440930604825,0,0,831.6024689525356,612.4181490637186,0.35565204130503925,post,True
2021-12-24,575.3016228597456,1533.4409188849027,0,0,890.9201220867055,656.1015298802629,0.38102046577492366,post,True
2021-12-25,685.5490643107652,2375.4907494599115,1,0,1061.650848534239,781.8329933895064,0.4540370014894457,post,True
2021-12-26,276.87831757909885,959.4089123240667,1,0,428.77762672480816,315.7652969086227,0.18337564389712266,post,True
2021-12-27,513.286761929729,1368.1430619862301,0,1,794.8830429692873,585.3768117241747,0.33994821730973446,post,True
2021-12-28,447.7310037022107,1193.4071006397255,0,0,693.3624808800929,510.6138846673512,0.2965308436372691,post,True
2021-12-29,406.43905560450605,1083.345247313564,0,0,629.4171937843644,463.5225690128407,0.2691833155376013,post,True
